text,label
"Trump's Muslim Ban 3.0 Is Still Unconstitutional. After federal courts struck down Donald Trump's first two Muslim bans, his functionaries crafted a third one. In an attempt",politics
This Republican Distanced Herself From Trump And Won. Republican Rep. Barbara Comstock kept an arm's length from the GOP presidential nominee. She ended up hanging onto her seat.,politics
"Mark Kelly: Trump Rolled Over For NRA, Did Nothing About Guns After Parkland. “To see our elected leaders do nothing over and over again, it’s just an incredibly sad situation.”",politics
"Michael Cohen Withdraws Steele Dossier Lawsuits Against BuzzFeed, Fusion GPS. Cohen is dropping the lawsuits just over a week after being subject to an FBI raid.",politics
Donald Trump: Undocumented Immigrants Are Pouring Over The Border To Vote. Another reason he thinks the election is rigged against him.,politics
"Trump Said His Administration Runs Like A 'Fine-Tuned Machine.' The Track Record Suggests Otherwise.. The shocking number of high profile departures call into question Trump's boasts of hiring only the ""best people.""",politics
Watch Obama's State Of The Union Speech Here.,politics
"How The Federal Reserve Could Rain On Trump's Tax Cut Parade. Even if the tax cuts boost growth, the central bank could slam the brakes.",politics
"Senator Ron Johnson Loudly Booed At Milwaukee Juneteenth Celebration. ""We don't want you here,"" said one bystander. That's ""not how you heal a nation,"" complained the conservative senator.",politics
"Charity Dinner Host: Donald Trump 'Crossed The Line' With Hillary Clinton Attacks. The GOP nominee drew boos at a Catholic fundraiser when he claimed Clinton was only ""pretending not to hate Catholics.""",politics
Mitt Romney Says He's Officially Done With Running For President.,politics
"The ALEC-Backed War on Local Democracy. Corporate interests that spend hundreds of millions a year on state and federal lobbying have grown accustomed to getting what they want at the federal and state levels, but it is much harder to assert corporate control over America's 22,553 municipal and county governments.",politics
"White House On Lockdown, Obama Not On Grounds. WASHINGTON, Sept 16 (Reuters) - The White House was placed on a security lockdown on Wednesday because of an unattended package",politics
"Oregon Militant Leaders Unhappy With Jail Rules, Want Facebook. ""If they are going to detain us as innocent men, then they are obligated to afford us the rights to defend ourselves and emotionally connect to our families.""",politics
"SWAMP Act Would Make Donald Trump Pay For His Own Visits To Mar-A-Lago. “President Trump is on track to spend more during his first year of office than all eight years of the Obama administration combined,” the bill says.",politics
Protestors Want Green Day's 'American Idiot' To Top UK Chart For Trump Visit. 🎤 Don't wanna be an American idiot... 🎤,politics
"Senator McCain Says Russia Must Pay Price For Hacking. ""When you attack a country, it's an act of war.""",politics
"Sunday Roudup. This week, the framework of a deal on curbing Iran's nuclear capabilities was announced. Existing stockpiles of enriched uranium will be reduced by 97 percent, centrifuges by two-thirds, along with what President Obama called a ""robust and intrusive"" inspection regime -- if adhered to, the deal would make a bomb impossible for at least 10 years. ""It will make our country, our allies and our world safer,"" said Obama. In short, a tentative victory for all. Except, of course, those cheerleaders of the disastrous Iraq War pining to launch a sequel. Speaker Boehner vowed to ask ""tough questions"" -- something Congress failed to do 12 years ago in the run up to Shock and Awe. And Sen. Mark Kirk has already trotted out the Iraq playbook, predicting this is ""going to end with a mushroom cloud somewhere near Tehran."" But at least this time around we have a much clearer picture of what listening to cynical references to mushroom clouds can lead to.",politics
Trump Clams Up When Asked If He'll Pardon Paul Manafort. He refused to answer the question and indicated he was done talking to the press.,politics
U.S. Blames Russia For Cyberattacks On Electricity Grid. The move marks the first time the United States has publicly accused Moscow of hacking into American energy infrastructure.,politics
Rick Snyder Calls In National Guard For Flint Water Crisis. It's all about bringing people clean water.,politics
"Felipe the Bastard King. The country has become wealthier but the character of its people has not changed a bit. Oligarchs and Caciques continue to rule the local, municipal, regional and of course national jurisdictions. The mediocre refuse to abandon the political establishments.",politics
"Trump Claims He 'Never Met' Woman Accusing Him Of Sexually Assaulting Her In Trump Tower. ""It’s liars like you in politics that have prompted me to run for office myself,"" responded a woman who accused him of forcibly kissing her in 2006.",politics
"GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED). The Colorado Supreme Court ruling means the congressman can’t run for re-election, at least as a Republican.",politics
"Let’s Wish Medicare And Medicaid A Happy Birthday By Fighting To Protect And Expand Them. On July 30, 1965, President Lyndon Johnson signed Medicare and Medicaid into law. Fifty-two years later, both programs stand",politics
"News Roundup for August 4, 2017. Here’s some depressing news as you head into the weekend. 1. Trump’s private phone calls with Mexico’s President Nieto and",politics
Trump Surrogate Rudy Giuliani: 'Anything's Legal' During War. The former New York mayor claimed the United States would have been justified in confiscating Iraq's oil reserves.,politics
Trump Administration Will Appeal DACA Ruling. A 9th U.S. Circuit Court last week blocked Trump's move to end the program for Dreamers.,politics
"Donald Trump Actually Just Ended His News Conference By Saying 'You're Fired'. Yes, he actually did that.",politics
"Bush Ethics Chief: Trump Has 'No Empathy' For Fallen Soldiers' Families. ""He stayed home during Vietnam with his sore foot or whatever it was,"" said Richard Painter.",politics
"Police Have No Idea How Laquan McDonald Footage Vanished Right After They Watched It. A Burger King manager says police deleted the restaurant's surveillance video, but police say they have no idea what happened.",politics
"Army Vet Caught In FBI Sting Allegedly Plotted ISIS-Inspired Presidents Day Attack. Robert Lorenzo Hester, 25, of Missouri, wanted ""global jihad,"" authorities alleged.",politics
HUFFPOLLSTER: The State Of The Union Is 'Cranky'.,politics
Claire McCaskill Says She Had A Cursing Problem Early In Her Career. The senator said she swore a lot to fit in with the men she worked with.,politics
Mike Huckabee Thinks He Knows The Constitution Better Than The Supreme Court. But he can't even remember his own state's dark history.,politics
Obama: 'Arnold Palmer Had Swagger Before We Had A Name For It'. The King passed away at the age of 87.,politics
"It's Time To Admit: Nobody Knows Anything About The 2016 Campaign. The old ""rules"" of presidential politics no longer seem to apply.",politics
Matt Lauer Lets Donald Trump Get Away With Iraq War Lie. It's been nearly seven months since audio surfaced proving Trump's 2002 support of the Iraq War.,politics
Basketball 'Diplomat' Dennis Rodman Posts Pic Of Kim Jong Un In A MAGA Hat. #Peace #Love #NotWar,politics
Archdiocese Of New York Pays $40 Million To Sexual Abuse Victims. The compensation payments were made to nearly 200 survivors.,politics
Godfather Of Marijuana Research Says He's Never Even Tried The Stuff. Raphael Mechoulam says his interest in cannabis has always been scientific.,politics
"Nunes To Hannity: I Had An 'Obligation' To Tell Trump About Surveillance Claims. ""He's taking a lot of heat from the media,"" the House intel chair said by way of explanation.",politics
"There's More Than One Indiana Company That Wants To Go To Mexico. President-elect Donald Trump has been focused on Carrier, but there are several others.",politics
"Marco Rubio Fires Chief Of Staff Over Allegations Of 'Improper Conduct'. The Republican senator did not disclose details about the accusations per ""the wishes of those victimized.""",politics
The Hollowing Out Of The Conservative Mind. Trump's rise has created an ideological vacuum in modern conservatism.,politics
